D-q401_soilTexture,D-q402_drainClass,D-q403_soilPerception,D-q409_varType,D-q421_seedSource,E-q5105_statSHC,E-q5101_FYM,E-q5104_applyMineralFert,G-q5301_irrigAvail,G-q5305_irrigTimes,I-q5502_droughtSeverity,I-q5505_weedSeverity,I-q5506_insectSeverity,I-q5507_insecticides,I-q5509_diseaseSeverity,I-q5510_pesticides,I-q5512_lodgingPercent,J-herbAppTimes,J-manualWeedTimes,L-cropDurationDays,L-q602_harvestMethod,L-q604_threshing,L-tonPerHectare,D-q410_varName,q415_seedingSowingTransDate,F-q5287_fertOnTime,A-q102_state
2,3,2,2,4,0,1,1,1,4,0,1,1,0,0,0,0,0,0,139,1,1,3.2,6,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,123,1,2,2.4,6,2,2,1
1,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,1,131,1,1,3.6,2,2,2,1
1,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,10,0,1,130,1,1,3.2,2,2,2,1
2,3,1,1,5,0,0,1,1,3,1,1,1,0,1,0,5,0,0,128,1,1,3.2,0,2,2,1
2,3,2,2,5,0,0,1,1,1,2,1,1,0,1,0,5,0,0,131,1,1,2.0,0,2,2,1
2,3,2,2,4,0,0,1,1,1,2,1,1,0,0,0,0,0,0,121,1,1,1.6,0,2,2,1
2,3,2,2,3,0,0,1,1,2,1,1,1,0,1,0,5,0,1,131,1,1,2.19,0,2,2,1
2,3,2,2,3,0,0,1,1,2,1,1,1,0,1,0,5,0,1,132,1,2,4.0,0,2,2,1
2,3,2,1,3,0,0,1,1,3,2,1,1,0,1,0,5,0,1,121,1,1,2.86,0,2,2,1
2,3,2,2,3,0,0,1,1,3,1,1,1,0,1,0,5,0,1,133,1,1,3.63,2,2,2,1
2,3,2,2,3,0,0,1,1,2,2,1,1,0,1,0,5,0,1,136,3,0,2.8,0,2,2,1
2,3,2,1,3,0,0,1,1,3,1,1,1,0,1,0,5,0,0,117,1,1,2.37,0,3,2,1
2,3,2,2,5,0,0,1,1,4,0,1,0,0,0,0,5,0,0,141,3,1,4.4,1,2,2,1
2,3,2,2,5,0,0,1,1,2,1,1,1,0,1,0,5,0,1,126,1,1,3.71,0,2,2,1
2,3,2,1,3,0,0,1,1,3,1,1,1,0,1,0,5,0,1,119,1,1,2.4,0,2,2,1
2,3,2,1,4,0,0,1,1,3,1,1,1,0,1,0,5,0,1,122,1,1,3.68,2,2,2,1
2,3,2,1,3,0,0,1,1,3,1,1,1,0,1,0,5,0,1,121,1,1,2.4,0,2,2,1
2,3,2,2,5,0,0,1,1,4,1,1,1,0,1,0,5,0,1,121,1,1,4.0,0,2,2,1
1,3,2,2,5,0,0,1,1,2,1,1,1,0,1,0,5,0,1,120,1,1,2.4,2,2,2,1
2,3,2,2,4,0,0,1,1,4,1,1,1,0,1,0,10,0,1,129,1,1,4.16,2,2,2,1
2,3,2,1,3,0,0,1,1,3,1,1,1,0,1,0,5,0,1,124,1,1,2.5,0,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,1,129,1,1,4.0,2,2,2,1
1,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,1,133,1,1,3.36,2,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,1,122,1,1,2.4,0,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,10,0,1,130,1,1,4.0,0,2,2,1
2,3,2,1,5,0,0,1,1,3,1,1,1,0,1,0,5,0,1,118,1,1,3.0,0,3,2,1
2,3,2,1,5,0,0,1,1,3,1,1,1,0,1,0,5,0,1,121,1,1,2.0,0,2,2,1
1,3,2,1,3,0,0,1,1,3,1,1,1,0,1,0,5,0,0,119,1,1,2.8,0,3,2,1
1,3,2,1,3,0,0,1,1,3,1,1,1,0,1,0,5,0,0,119,1,1,4.0,0,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,119,1,2,2.4,2,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,1,124,1,1,2.4,2,2,2,1
1,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,1,120,1,1,2.4,2,3,2,1
2,3,2,2,5,0,0,1,1,3,1,1,1,0,1,0,5,0,1,121,1,1,2.4,2,2,2,1
2,3,2,2,3,0,1,1,1,3,1,1,1,0,1,0,5,0,0,122,1,2,2.4,2,3,2,1
2,3,2,2,4,0,1,1,1,3,2,2,2,1,2,1,20,0,1,121,1,2,3.2,2,3,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,120,1,2,2.4,6,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,119,1,2,2.4,6,2,2,1
2,3,2,2,4,0,0,1,1,3,0,1,1,0,1,0,0,0,0,121,1,2,2.88,4,2,2,1
2,3,2,2,4,0,0,1,1,3,0,1,1,0,1,0,5,0,0,121,1,2,2.4,6,2,2,1
2,3,2,1,3,0,0,1,1,1,2,2,1,0,1,0,10,0,0,121,1,2,1.6,0,3,0,1
2,3,2,1,3,0,0,1,1,1,1,1,1,0,1,0,20,0,0,116,1,2,2.0,0,3,2,1
2,3,2,0,4,0,0,1,1,1,2,1,1,0,1,0,10,0,0,117,1,2,2.4,0,2,2,1
2,3,2,1,3,0,0,1,1,2,1,1,1,0,1,0,10,0,0,121,1,2,2.0,0,2,0,1
2,3,2,2,4,0,0,1,1,2,2,1,1,0,1,0,20,0,0,126,1,2,2.2,6,2,0,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,121,1,2,2.0,4,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,121,1,2,3.2,6,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,121,1,2,2.5,6,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,10,0,0,121,1,2,2.4,0,3,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,126,1,2,2.13,6,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,121,1,2,2.4,6,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,1,0,1,0,5,0,0,121,1,2,2.4,6,2,2,1
2,3,3,1,4,0,0,1,1,3,2,3,1,0,1,0,20,0,0,116,1,2,3.2,2,3,2,1
2,3,2,1,3,0,1,1,1,3,2,2,2,0,1,0,10,0,1,129,3,0,3.2,2,2,2,1
2,3,2,1,3,0,0,1,1,1,2,0,0,0,0,0,10,0,0,123,1,1,2.0,0,2,2,1
2,3,2,1,3,0,0,1,1,3,2,2,2,0,2,0,10,0,0,114,1,1,2.67,0,3,2,1
2,3,2,1,3,0,0,1,1,1,2,1,2,0,2,1,10,0,1,121,1,1,1.87,2,3,2,1
2,2,2,1,3,0,0,1,1,2,2,1,0,0,0,0,20,0,0,128,1,1,2.0,2,2,2,1
2,3,2,1,3,0,0,1,1,3,2,2,2,0,2,0,20,0,0,130,1,1,3.2,0,2,2,1
2,3,2,1,3,0,0,1,1,3,1,1,2,0,2,0,20,0,0,123,1,1,2.4,0,2,2,1
2,3,2,1,3,0,0,1,1,1,2,2,2,0,2,0,20,0,0,113,1,1,2.4,2,3,2,1
2,3,2,1,3,0,0,1,1,2,2,2,2,0,2,0,20,0,0,126,1,1,2.0,0,2,1,1
2,3,1,1,3,0,0,1,1,3,2,2,1,0,1,0,20,0,1,143,1,1,3.2,2,2,1,1
2,2,2,1,3,0,0,1,1,3,2,2,2,0,2,0,20,0,0,111,1,1,3.2,0,2,1,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,126,1,2,2.4,6,3,2,1
2,3,2,1,4,0,1,1,1,2,2,2,2,1,2,1,5,0,1,121,1,2,1.84,2,2,2,1
2,3,2,1,3,0,1,1,1,3,2,2,2,0,2,0,5,0,0,131,1,2,2.4,0,2,0,1
2,3,2,2,4,0,1,1,1,3,2,2,2,1,2,0,5,1,1,121,1,2,3.2,2,2,2,1
2,3,2,1,4,0,1,1,1,2,2,2,2,0,2,0,5,1,0,125,1,2,1.8,6,2,2,1
2,3,2,1,4,0,1,1,1,3,2,2,2,0,2,0,5,1,0,138,1,2,1.8,4,2,2,1
2,3,2,2,4,0,1,1,1,2,2,2,2,0,0,0,5,0,0,138,1,2,1.6,6,2,0,1
2,3,2,1,4,0,1,1,1,3,2,2,2,0,2,0,5,1,0,136,1,2,2.67,0,2,2,1
2,3,2,2,4,0,0,1,1,1,0,2,2,0,2,0,0,1,0,132,1,2,2.4,0,2,2,1
2,3,2,2,4,0,0,1,1,3,2,2,2,0,2,0,5,1,0,133,1,2,2.4,0,3,2,1
2,3,3,2,4,0,0,1,1,2,0,1,0,0,0,0,0,0,0,131,1,2,2.4,4,3,2,1
2,3,2,1,4,0,1,1,1,4,2,2,2,0,1,0,0,1,1,126,1,2,3.33,0,2,2,1
2,3,2,2,1,0,1,1,1,3,0,0,0,0,1,0,10,1,0,129,1,2,3.2,1,2,2,1
2,4,2,2,4,0,0,1,1,3,0,2,1,0,0,0,0,0,0,118,1,2,3.2,2,2,1,1
3,2,1,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,136,1,1,1.41,0,3,2,1
2,3,2,2,4,0,0,1,1,4,0,1,0,0,0,0,0,0,1,136,1,1,3.2,2,2,2,1
2,3,2,2,4,0,1,1,1,3,0,1,1,0,0,0,0,0,0,141,1,1,2.0,6,2,2,1
2,3,2,2,4,0,0,1,1,1,2,1,1,0,0,0,0,0,0,121,1,1,1.6,0,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,126,1,2,2.4,6,2,2,1
2,3,2,1,5,0,0,1,1,2,2,1,1,0,1,0,5,0,0,121,1,1,2.6,0,2,2,1
2,3,2,2,4,0,1,1,1,3,2,2,2,1,2,1,5,1,1,136,1,2,3.2,2,2,2,1
2,3,2,1,4,0,1,1,1,3,2,2,2,0,2,0,5,1,1,129,1,2,3.2,2,2,2,1
2,3,2,1,4,0,1,1,1,1,2,2,2,0,2,0,5,1,0,153,1,2,1.8,2,2,2,1
2,3,2,2,3,0,1,1,1,2,2,2,2,1,2,0,5,1,1,147,1,2,2.8,1,1,2,1
2,3,2,1,4,0,1,1,1,1,2,2,2,0,0,0,5,1,1,126,1,2,1.65,6,3,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,0,132,1,2,4.0,6,2,2,1
2,3,2,2,4,0,0,1,1,3,1,1,1,0,1,0,5,0,1,131,1,2,3.6,6,2,2,1
2,3,2,2,4,0,0,1,1,3,2,1,1,0,1,0,5,0,0,129,1,2,4.0,6,2,2,1
3,2,3,2,4,0,0,1,1,2,1,3,0,0,0,0,5,0,0,103,1,2,2.19,4,3,2,1
2,4,2,2,4,0,1,0,1,1,2,2,0,0,0,0,0,0,1,121,1,2,1.25,0,2,0,1
2,3,3,2,1,0,1,1,1,2,0,1,0,0,0,0,10,1,0,139,1,1,4.79,1,2,2,1
1,4,3,2,4,0,1,1,1,1,3,2,0,0,0,0,0,0,0,108,1,1,1.74,6,3,2,1
3,2,2,2,4,0,0,1,1,2,0,2,0,0,1,0,0,1,0,143,3,0,2.75,0,2,2,1
3,2,2,2,4,0,0,1,1,3,1,2,0,0,0,0,0,1,0,146,1,1,4.0,0,1,2,1
3,3,1,2,4,0,0,1,0,0,3,3,0,0,1,0,0,0,1,132,1,2,0.5,6,2,2,1
3,3,2,2,3,0,1,1,1,1,2,2,0,0,1,0,0,0,1,111,1,2,2.0,2,2,2,1
2,3,3,2,4,0,1,1,1,2,2,3,0,0,1,0,5,0,1,140,3,0,2.0,2,2,2,1
3,3,2,2,4,0,0,1,1,2,1,1,1,0,1,0,0,1,0,89,1,2,2.33,0,1,2,1
3,2,2,2,4,0,1,1,1,2,0,3,0,0,1,0,0,0,0,121,1,2,2.0,2,3,2,1
3,3,2,2,4,0,0,1,1,3,0,1,0,0,0,0,0,1,1,126,1,2,3.0,0,2,2,1
3,3,2,2,4,0,0,1,1,2,0,3,1,0,1,0,0,1,1,118,1,2,2.0,2,3,2,1
3,3,3,2,4,0,1,1,1,2,1,2,1,0,0,0,20,0,0,121,1,2,2.4,0,2,2,1
3,2,2,2,4,0,0,1,1,2,1,1,0,0,0,0,0,0,0,118,3,0,2.5,1,2,2,1
3,2,2,2,3,0,1,1,1,3,0,1,0,0,0,0,5,0,0,131,1,2,3.0,2,2,2,1
2,3,1,2,4,0,0,1,1,1,3,3,1,0,0,0,0,0,1,95,1,2,1.92,0,1,2,1
2,4,2,2,4,0,0,1,1,1,2,2,0,0,0,0,0,0,0,116,2,2,1.16,0,3,2,1
3,2,2,2,4,0,0,1,1,1,1,2,0,0,1,0,0,0,2,111,1,2,2.1,0,3,2,1
3,2,2,2,4,0,0,1,1,2,2,3,0,0,0,0,30,0,0,109,1,2,2.0,0,3,2,1
3,3,2,2,4,0,0,1,1,3,2,0,0,0,0,0,0,0,1,138,1,2,3.43,2,2,2,1
3,4,2,2,4,0,1,1,1,2,0,2,0,0,0,0,0,0,0,127,1,2,2.8,2,2,2,1
2,3,3,0,4,0,0,1,1,2,0,1,0,0,0,0,0,0,1,125,1,2,2.63,0,2,2,1
2,3,3,2,3,0,0,1,1,2,0,2,1,0,1,0,0,1,0,90,3,0,1.83,2,1,2,1
1,3,3,2,4,0,0,1,1,2,1,1,0,0,0,0,0,0,1,138,1,2,2.22,0,2,2,1
1,3,3,2,4,0,0,1,1,1,2,2,1,0,1,0,5,0,1,95,1,2,1.43,2,1,2,1
2,3,3,2,4,0,0,1,1,2,0,2,0,0,1,0,5,0,1,101,1,2,1.94,2,3,2,1
3,3,3,2,4,0,1,1,1,2,0,1,1,0,1,0,5,0,0,131,1,2,2.33,0,2,2,1
3,4,2,2,4,0,1,1,1,1,2,2,1,0,1,0,0,0,1,121,1,2,1.0,4,2,2,1
2,3,3,2,4,0,1,1,1,3,1,1,0,0,0,0,5,1,1,135,1,2,3.33,2,2,2,1
1,3,2,2,4,0,1,1,1,3,2,2,0,0,0,0,5,0,0,146,1,2,3.07,0,1,2,1
2,3,3,2,4,0,0,1,1,2,0,3,1,0,1,0,5,0,1,101,1,2,2.0,4,3,2,1
3,3,3,2,4,0,0,1,1,1,3,3,1,0,1,0,0,0,2,123,1,2,2.5,6,3,2,1
2,3,3,2,4,0,1,1,1,2,2,2,1,0,1,0,5,0,0,110,1,2,2.0,2,1,2,1
2,3,3,2,4,0,1,1,1,2,2,3,0,0,0,0,0,1,0,99,1,2,2.5,0,3,2,1
2,3,3,2,4,0,1,1,1,3,0,1,0,0,0,0,5,1,0,144,1,2,3.2,6,2,2,1
3,3,3,2,4,0,1,1,0,0,3,3,0,0,0,0,5,0,0,130,1,2,0.5,6,1,2,1
2,4,3,2,4,0,1,1,1,1,2,2,1,0,1,0,5,0,1,126,1,2,1.28,0,2,2,1
2,3,3,2,4,0,1,1,1,2,1,3,1,0,1,0,10,0,0,82,1,2,2.4,2,1,2,1
2,3,3,2,4,0,1,1,1,2,0,1,0,0,0,0,0,0,0,114,1,2,2.13,2,2,2,1
2,3,3,2,4,0,1,1,1,2,2,2,1,0,1,0,0,0,0,104,1,2,2.4,0,3,2,1
2,3,2,2,4,0,1,1,1,3,1,0,0,0,0,0,0,0,0,112,1,2,3.18,0,2,2,1
2,4,3,2,4,0,1,1,1,1,3,2,0,0,0,0,30,0,0,123,1,2,1.42,0,3,2,1
2,4,3,2,4,0,1,1,1,2,0,3,0,0,0,0,5,0,1,120,1,2,2.39,0,3,2,1
3,4,2,2,4,0,1,1,0,0,3,3,0,0,2,0,5,0,0,116,1,1,1.4,2,3,2,1
3,3,3,2,4,0,1,1,1,2,1,1,1,0,1,0,5,0,1,99,1,1,2.18,0,1,2,1
3,4,3,2,4,0,0,1,1,1,1,2,1,0,1,0,5,1,0,115,1,1,2.0,0,2,2,1
2,4,2,2,4,0,1,1,1,1,3,2,0,0,2,0,5,0,0,106,1,1,0.88,2,3,2,1
3,4,2,2,1,0,1,1,0,0,3,2,0,0,2,0,0,0,0,128,1,1,0.88,2,2,2,1
3,4,3,2,4,0,1,1,1,3,0,1,0,0,0,0,0,0,2,124,1,1,3.5,2,2,2,1
2,4,2,2,4,0,1,1,1,2,1,1,0,0,1,0,20,0,1,111,1,1,2.63,0,3,2,1
1,4,2,2,3,0,1,1,1,1,3,3,0,0,2,0,5,0,0,141,1,1,1.2,0,2,2,1
2,2,2,2,4,0,1,1,1,2,1,3,1,0,1,0,10,0,1,115,1,2,2.19,0,3,2,1
2,3,2,2,4,0,1,1,1,2,3,1,1,0,0,0,0,0,1,118,1,2,2.19,6,2,2,1
3,4,3,2,4,0,0,1,1,1,3,2,0,0,1,0,0,0,0,105,1,2,0.88,6,3,2,1
2,4,2,2,4,0,1,1,1,3,1,2,0,0,0,0,0,1,0,123,1,2,3.5,2,2,2,1
1,3,2,2,4,0,0,1,1,3,1,2,0,0,0,0,30,0,0,148,1,2,3.65,6,1,2,1
2,4,2,2,4,0,1,1,1,3,1,1,0,0,0,0,0,0,1,128,1,2,4.37,1,2,2,1
2,4,2,2,4,0,0,1,1,1,3,3,0,0,2,0,10,0,0,114,1,1,1.75,0,3,2,1
3,3,3,2,3,0,0,1,1,1,3,3,0,0,1,0,0,0,0,126,1,2,1.33,6,2,2,1
3,3,3,2,4,0,0,1,0,0,3,2,1,0,1,0,0,0,1,118,1,2,1.0,0,3,2,1
3,4,2,2,4,0,0,1,1,2,3,2,0,0,0,0,5,0,0,113,1,2,1.6,2,2,2,1
2,3,3,2,4,0,0,1,1,1,3,2,1,0,2,0,20,0,0,111,1,2,0.53,0,3,2,1
2,3,2,2,4,0,0,1,0,0,2,3,1,0,1,0,10,0,1,114,2,2,1.2,0,3,2,1
3,4,3,2,4,0,0,1,1,1,3,2,0,0,0,0,0,0,1,106,1,2,1.11,2,3,2,1
2,4,2,2,4,0,0,1,0,0,3,3,0,0,2,0,10,0,0,124,1,1,1.5,0,2,2,1
3,3,2,2,4,0,0,1,0,0,2,3,0,0,1,0,0,0,1,106,1,1,1.31,0,1,2,1
3,4,3,2,4,0,0,1,0,0,2,2,1,0,0,0,10,0,0,100,1,1,1.2,0,1,2,1
3,4,3,2,4,0,0,1,1,1,1,3,1,0,1,0,0,0,0,124,1,1,1.88,0,2,2,1
3,4,3,2,4,0,0,1,1,2,1,2,0,0,1,0,5,0,1,133,1,1,2.86,0,2,2,1
2,4,2,2,4,0,0,1,1,1,2,2,0,0,2,0,10,0,0,120,1,1,1.75,0,3,2,1
2,2,2,2,4,0,0,1,1,4,2,2,0,0,0,0,10,0,2,132,1,1,4.37,1,1,2,1
1,4,2,2,4,0,0,1,1,1,2,3,1,0,2,0,10,0,1,143,1,1,2.0,6,1,2,1
2,3,2,2,4,0,0,1,1,1,3,2,0,0,2,0,10,0,1,133,1,2,1.88,4,2,2,1
2,4,2,2,4,0,1,1,1,2,3,1,0,0,3,0,30,0,0,105,1,2,2.18,0,1,2,1
1,4,3,2,4,0,0,1,1,1,1,1,1,0,0,0,0,0,0,113,1,2,2.19,6,3,2,1
2,4,3,2,4,0,0,1,1,1,2,3,0,0,0,0,5,0,0,109,1,2,1.75,2,3,2,1
2,4,3,2,4,0,1,1,1,2,0,1,0,0,2,0,0,0,1,138,1,2,2.62,2,2,2,1
2,4,3,2,4,0,0,1,1,1,0,1,1,0,1,0,5,1,1,126,1,2,2.13,0,2,2,1
2,4,3,2,4,0,1,1,1,2,0,1,0,0,0,0,0,0,0,104,3,0,2.5,6,3,2,1
2,3,3,2,4,0,0,1,1,2,3,3,0,0,0,1,0,0,1,140,1,2,2.5,2,2,2,1
1,3,2,2,4,0,0,1,1,1,2,3,0,0,0,0,0,0,1,117,1,1,1.75,0,3,2,1
1,4,2,2,4,0,0,1,1,1,3,2,0,0,1,0,5,0,1,106,1,2,0.66,0,3,2,1
3,3,2,2,4,0,0,1,1,1,2,2,0,0,2,0,5,0,1,102,3,0,1.0,6,3,2,1
2,4,2,2,4,0,1,1,1,4,1,1,0,0,0,0,10,0,0,129,1,2,3.29,2,2,2,1
3,4,2,2,4,0,0,1,1,2,2,2,0,0,2,0,5,0,1,147,1,2,3.27,0,1,2,1
3,3,2,2,3,0,1,1,0,0,3,3,0,0,2,0,10,0,0,95,1,2,1.17,6,1,2,1
2,4,3,2,4,0,1,1,1,2,1,3,1,0,1,0,10,0,1,123,1,2,2.19,2,2,2,1
2,4,2,2,4,0,1,1,1,1,3,2,1,0,1,0,5,0,0,104,1,2,0.2,2,3,2,1
2,4,3,2,4,0,1,1,1,2,0,2,0,0,0,0,5,0,1,120,1,2,2.12,0,3,2,1
3,4,2,1,4,0,1,1,1,1,3,2,1,0,2,0,10,0,0,121,1,1,0.7,0,2,2,1
3,4,2,2,4,0,0,1,1,1,2,2,0,0,2,0,10,0,1,127,1,1,1.84,2,2,2,1
3,3,2,2,4,0,0,1,1,2,3,2,1,0,1,0,5,1,0,120,1,1,1.86,2,2,2,1
3,4,2,2,1,0,0,1,1,2,2,2,0,0,2,1,10,0,1,139,1,1,1.65,0,2,2,1
3,3,2,2,4,0,0,1,0,0,3,2,0,0,2,0,5,0,0,129,1,1,1.2,6,3,2,1
3,4,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,0,1,133,1,1,3.0,0,2,2,1
2,4,2,2,4,0,1,1,1,2,3,2,0,0,1,0,5,1,1,113,1,1,2.19,2,2,2,1
1,4,2,2,4,0,1,1,1,1,2,3,0,0,2,0,0,0,1,109,1,2,1.17,0,2,2,1
2,2,2,2,4,0,1,1,1,3,2,2,0,0,0,0,50,1,1,131,1,1,3.5,0,2,1,1
3,3,3,2,5,0,0,1,1,1,3,2,1,0,1,0,0,0,1,126,1,1,0.88,2,2,2,1
2,3,2,1,4,0,1,1,1,1,2,1,1,0,1,0,0,0,1,125,1,1,1.1,0,2,2,1
3,3,3,2,2,0,1,1,1,3,2,1,0,0,0,0,10,1,1,134,2,1,4.38,1,2,2,1
3,4,1,2,4,0,0,1,1,2,1,3,0,0,0,0,0,0,0,101,1,1,1.99,0,3,1,1
3,4,2,2,4,0,0,1,1,2,0,1,1,0,1,0,0,0,0,99,1,1,2.1,2,1,1,1
2,3,2,2,2,0,0,1,1,1,2,2,1,0,0,0,0,0,1,131,1,1,0.96,0,3,1,1
3,3,3,2,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,109,1,1,2.19,2,1,1,1
3,4,2,2,5,0,0,1,1,1,3,1,1,0,0,0,5,0,1,116,1,1,1.31,0,3,1,1
3,4,2,2,4,0,1,1,1,1,2,3,1,0,1,0,0,0,0,122,1,1,1.25,2,2,1,1
2,4,2,2,4,0,1,1,1,1,3,3,1,0,1,0,5,0,1,126,1,1,0.66,2,2,1,1
3,3,3,2,4,0,1,1,1,3,2,1,0,0,0,0,0,0,0,123,1,2,3.2,0,2,2,1
3,3,2,2,4,0,0,1,1,2,1,1,1,0,1,0,0,0,0,121,1,2,2.0,2,2,2,1
2,4,3,2,4,0,0,1,0,0,3,2,0,0,2,0,60,0,0,90,1,2,0.5,2,1,2,1
3,4,2,2,4,0,0,1,1,1,3,3,0,0,2,0,0,0,1,131,1,1,1.5,0,2,2,1
3,4,2,2,4,0,1,1,1,2,3,2,0,0,2,0,0,0,0,126,1,1,2.5,0,2,2,1
2,4,2,2,4,0,1,1,1,1,3,1,1,0,1,0,70,0,0,99,1,2,0.8,0,1,1,1
3,4,2,2,4,0,1,1,1,2,1,2,0,0,0,0,0,0,0,126,1,1,3.29,0,2,2,1
2,4,3,2,4,0,0,1,1,1,3,1,1,0,0,0,0,0,0,102,1,1,0.6,0,1,2,1
2,4,3,2,4,0,1,1,1,2,2,1,1,0,0,0,0,0,0,125,1,2,2.7,0,2,2,1
3,3,2,2,4,0,1,1,1,2,2,1,1,0,1,0,10,0,1,141,1,2,2.33,0,2,2,1
2,4,3,2,4,0,1,1,1,3,2,1,0,0,0,0,0,1,0,124,1,2,4.5,1,2,2,1
2,4,2,2,4,0,1,1,1,2,2,1,1,0,0,0,0,0,1,111,1,2,2.18,0,1,2,1
2,4,2,2,4,0,1,1,1,2,2,2,1,0,0,0,10,1,1,108,1,2,2.4,0,1,2,1
2,4,2,2,4,0,1,1,1,2,2,1,1,0,1,0,0,0,1,110,1,2,2.0,0,1,2,1
2,4,2,2,4,0,1,1,1,2,2,1,1,0,1,0,0,0,1,104,1,2,1.89,0,1,2,1
2,4,2,2,4,0,1,1,1,2,3,1,1,0,1,0,0,0,1,107,1,2,1.86,0,1,2,1
2,4,2,2,4,0,1,1,1,1,2,1,1,0,1,0,0,0,1,100,1,2,2.5,0,1,2,1
2,4,2,2,4,0,1,1,1,2,2,1,1,0,1,0,0,0,2,99,1,2,2.5,0,1,2,1
3,4,3,2,4,0,1,1,1,3,2,2,0,0,0,0,10,0,2,125,1,2,4.0,1,2,2,1
2,4,2,2,4,0,1,1,1,2,2,2,0,0,0,0,10,0,0,144,1,2,3.2,0,2,2,1
2,4,2,2,4,0,1,1,1,2,2,2,0,0,0,0,20,1,0,119,1,2,3.0,0,3,2,1
2,4,2,2,4,0,1,1,1,1,3,2,0,0,1,0,10,0,1,116,1,2,1.6,0,3,2,1
3,4,2,2,4,0,0,1,1,3,1,2,0,0,0,0,20,0,2,148,1,1,3.99,4,2,2,1
2,4,2,2,4,0,0,0,0,0,3,3,0,0,3,0,10,0,1,125,1,1,0.94,0,2,0,1
2,4,2,2,4,0,0,0,1,1,3,2,0,0,3,0,20,0,1,120,1,1,1.88,0,3,0,1
2,4,2,2,4,0,0,1,1,1,3,3,0,0,0,0,10,0,1,126,1,1,1.5,0,2,2,1
2,4,2,2,4,0,1,1,1,2,3,2,0,0,2,0,10,0,1,121,1,2,1.88,0,3,2,1
2,4,2,2,4,0,1,1,1,1,3,2,0,0,2,0,10,0,1,121,1,2,1.88,0,3,2,1
3,3,3,2,4,0,1,1,1,3,1,1,0,0,0,0,10,0,0,141,1,2,3.5,0,2,2,1
3,3,3,2,4,0,1,1,1,2,2,3,1,0,2,0,5,0,0,130,1,2,2.5,0,3,2,1
3,4,2,0,4,1,0,1,1,2,0,3,0,0,0,0,10,1,1,134,1,1,2.5,0,2,2,1
3,4,2,2,4,0,1,1,1,2,3,2,0,0,0,0,0,0,0,125,1,2,2.0,0,2,2,1
3,4,2,2,4,0,0,1,1,1,3,2,0,0,2,0,0,0,0,136,1,1,2.13,0,2,1,1
2,2,3,2,4,0,0,1,1,2,0,1,0,0,0,0,0,0,0,105,1,1,2.5,2,3,2,1
2,2,3,2,4,0,0,1,1,1,3,2,0,0,0,0,0,0,0,120,1,1,0.88,0,3,2,1
2,4,3,2,4,0,0,1,1,2,1,0,0,0,1,0,5,0,0,98,1,1,2.33,0,3,2,1
3,4,3,2,4,0,0,1,1,4,2,1,0,0,0,0,5,0,0,134,1,1,4.37,1,1,2,1
3,4,3,2,4,0,0,1,1,2,1,2,1,0,1,0,5,0,2,104,1,1,2.33,0,3,2,1
3,4,2,2,4,0,0,1,1,3,2,2,0,0,2,0,5,0,0,107,1,1,2.93,0,3,2,1
3,3,2,2,4,0,0,1,1,1,2,2,0,0,2,0,5,0,1,132,1,1,1.31,2,2,2,1
2,4,1,2,4,0,0,1,1,3,3,2,0,0,2,0,5,0,0,113,1,1,2.63,2,3,2,1
2,4,2,2,4,0,0,1,1,3,2,2,0,0,0,0,5,0,0,133,1,1,3.94,4,2,2,1
1,4,2,2,4,0,0,1,1,1,3,2,0,0,2,0,5,0,0,116,1,1,1.09,2,3,2,1
